scenario,sample_id,tan_init,tan_final_6m,tan_reduction_rate,total_cost_6m,is_feasible
drop_x1.10,605,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,606,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,608,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,609,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,612,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,620,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,630,56.0,37.17656710311565,0.3361327303015062,900.0,1
drop_x1.10,633,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,634,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,636,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,642,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,643,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,646,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,649,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,651,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,661,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,675,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,679,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,681,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,696,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,698,56.0,37.17656710311565,0.3361327303015062,900.0,1
drop_x1.10,700,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,710,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,711,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,712,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,713,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,715,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,719,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,720,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,722,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,723,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,724,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,726,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,729,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,733,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,735,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,736,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,737,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,741,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,742,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,745,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,746,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,747,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,750,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,754,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,759,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,762,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,763,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,769,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,771,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,775,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,776,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,777,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,781,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,784,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,786,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,790,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,793,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,796,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,798,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,805,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,806,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,809,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,811,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,818,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,819,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,826,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,827,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,830,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,836,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,838,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,842,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,845,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,846,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,852,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,856,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,862,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,864,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,865,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,868,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,873,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,874,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,876,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,879,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,881,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,889,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,898,58.0,26.752307271554702,0.5387533229042293,1908.0,1
drop_x1.10,908,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,909,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,913,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,916,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,918,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,920,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,926,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,931,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,935,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,938,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,945,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,951,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,956,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,958,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,959,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,962,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,963,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,970,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,976,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,983,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,991,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,993,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,998,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,999,63.0,31.309821330543002,0.5030187090389999,1500.0,1
